TieuDe,GiaVND,DienTich,Phuong,Quan,DiaChi,Link,ListingID
"cho thuê căn hộ 3pn, 2wc happy valley, phú mỹ hưng 25 triệu, 100m2",25000000.0,100.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-happy-valley/c-3pn-2wc-phu-my-hung-25-trieu-100m2-pr44008387,44008387
"độc quyền cho thuê căn 3pn ntcb chỉ 17,5tr (tl), full nội thất chỉ 22tr tại sunshine sky city q7",17500000.0,102.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-phu-thuan-3-prj-sunshine-sky-city/doc-quyen-cho-3pn-ntcb-chi-17-5tr-tl-full-noi-that-chi-22tr-tai-q7-pr44000264,44000264
"quận 7 căn hộ lavida studio full đẹp y hình 37m2 - 11 triệu, có 2 căn, dài- ngắn hạn h/tac ace mg",11000000.0,37.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/quan-7-moi-keng-y-hinh-37m2-11-trieu-du-noi-that-moi-100-co-ngan-han-pr42139036,42139036
"đa dạng căn hộ cho thuê lavida plus full nội thất gần rmit, tdtu, phú mỹ hưng - lh0772 605 ***phụng",17500000.0,80.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/da-dang-c-full-noi-that-gan-rmit-tdtu-phu-my-hung-lh-phung-pr44006656,44006656
"cho thuê cc 3pn 2wc tại m-one nam sài gòn, 16 triệu, 88m2 nhà đẹp vô ở liền xem nhà 24/24",16000000.0,88.0,tân kiểng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-be-van-cam-phuong-tan-kieng-prj-m-one-nam-sai-gon/cho-cc-3pn-2wc-tai-na-16-trieu-882-nha-dep-vo-o-lien-xe-nha-24-24-pr43975974,43975974
chính chủ cho thuê căn hộ 2pn lavida plus 75m đẹp ở ngay.,17000000.0,75.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/chinh-chu-c-2pn-75m-dep-o-ngay-pr44009633,44009633
"cần cho thuê căn hộ 3 pn cc long sơn, q. 7, full noi thất, giá 10 tr, lh:0903 390 ***ms. hải",10000000.0,97.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-chung-cu-huynh-tan-phat/-c-2-3pn-cc-long-son-building-q-7-moi-100-gia-tu-6-5-tr-lh-0903390586-c-hai-pr24267425,24267425
"cho thuê ch 3pn, 97 m2 tại huỳnh tấn phát, phú thuận, q7, tp. hcm, nhà đẹp, giá thuê: 7,7 tr/tháng",7700000.0,97.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-huynh-tan-phat-phuong-phu-thuan-3-prj-chung-cu-huynh-tan-phat/cho-ch-3pn-2wc-97m2-tai-q7-tp-hcm-hang-hot-pr42093013,42093013
căn hộ 1pn bancol full nội thất gần kcx giá tốt,10000000.0,60.0,bình thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-binh-thuan-3/-1pn-bancol-full-not-that-gan-kcx-gia-tot-pr40073958,40073958
"cho thuê căn hộ green valley nhà đẹp, view sân golf, nội thất cơ bản (hàng hiếm thị trường). giá rẻ",27000000.0,122.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-pho-nguyen-dong-chi-phuong-tan-phu-19-prj-green-valley/c-nha-dep-view-san-golf-noi-that-co-ban-hang-hiem-thi-truong-gia-re-pr43971072,43971072
"cho thuê căn hộ chung cư sunrise city, sunrise city view q7 giá 11tr - 15tr studio, 1pn, 2pn, 3pn",15000000.0,76.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/c-q7-gia-11tr-15tr-studio-1pn-2pn-3pn-pr36326627,36326627
chính chủ cho thuê căn hộ lacasa quận 7 3pn 2wc 128m2 nội thất cơ bản view đẹp giá 15 triệu/tháng,15000000.0,128.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-le-thi-cho-phuong-phu-thuan-3-prj-la-casa/chinh-chu-c-lacasa-quan-7-3pn-2wc-128m2-noi-that-co-ban-view-dep-gia-15-trieu-thang-pr43963541,43963541
"chỉ với 8,5tr có ngay ch 97m2 3pn2wc ntcb tại era town đức khải, quận 7. lh0902 823 ***(ms quyên)",8500000.0,97.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-phu-my-9-prj-the-era-town/chi-voi-8tr-co-ngay-ch-85m2-2pn3wc-ntcb-tai-duc-khai-quan-7-lh-ms-quyen-pr43490507,43490507
"cho thuê căn hộ 3pn, 75m2, giá 14 triệu, tại q7 boulevard, nguyễn lương bằng, q7, hcm",14000000.0,75.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-q7-boulevard/c-3pn-75m2-gia-14-trieu-tai-hcm-pr43962730,43962730
cho thuê căn hộ chung cư đức khải- full 2pn2wc 8tr -0941 261 ***,8000000.0,67.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-the-era-town/c-duc-khai-full-8tr-pr43976352,43976352
"cho thuê căn hộ lavida plus q7 80m2 nhà mới 100%,2pn 2wc full nt giá chỉ 16tr.",16000000.0,80.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/c-q7-80m2-nha-moi-100-2pn-2wc-full-nt-gia-chi-16tr-pr44000663,44000663
chuyên cho thuê căn hộ sunshine sky city 2pn giá chỉ từ 12tr/th liên hệ:0901 406 ***em thắm,12000000.0,85.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/chuyen-c-2pn-4pn-gia-chi-tu-11tr-th-lien-he-em-tham-pr39169993,39169993
"2pn 2wc full nội thất dt 74m2 gần rmit, tdtu, q7 - căn hộ lavida plus q7 | lh0772 605 ***gặp phụng",16000000.0,74.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/2pn-2wc-full-noi-that-dt-74m2-gan-rmit-tdtu-q7-q7-lh-gap-phung-pr43979140,43979140
"cho thuê cc lavida plus, nguyễn văn linh, tân phong, q7, tp. hcm, 7 triệu, 35m2 - view đẹp, uy tín",7000000.0,35.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cho-cc-q7-tp-hcm-7-trieu-72m2-view-dep-uy-tin-pr43880599,43880599
cho thuê 1pn 1wc 38m2-43m2-56m2-59m2 thuê mềm 8tr - 9tr - 13tr - 15tr lh0933 413 ***khánh phương,8000000.0,40.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city-view/cho-2pn2wc-60m2-76m2-99m2-13tr-15tr-20tr-lh-0933413563-khanh-phuong-pr36566493,36566493
cần cho thuê căn hộ cao cấp sunshine sky city quận 7 3pn rộng 105m² full nt giá 23tr/tháng,23000000.0,105.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/-c-cao-cap-quan-7-3pn-rong-105m-full-nt-gia-23tr-thang-pr43027300,43027300
"chính chủ cần cho thuê căn hộ sunshine sky city 2pn, 2wc, 69m2, ntcb giá chỉ 13tr/tháng",13000000.0,69.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-tan-phu-19-prj-sunshine-sky-city/chinh-chu-c-2pn-2wc-69m-ntcb-gia-chi-13tr-thang-pr43156335,43156335
cho thuê duy nhất 1 căn 4 phòng ngủ sunshine sky city quận 7 - 132m² - giá 21 triệu/tháng,21000000.0,132.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-phu-thuan-3-prj-sunshine-sky-city/cho-duy-nhat-1-4-phong-ngu-quan-7-132m-gia-23-trieu-thang-pr43882820,43882820
"chủ nhà gửi q7 riverside 1pn giá từ 8.5tr full nội thất, view sông thoáng0911 850 ***",8500000.0,53.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/duy-nhat-ch-2pn1wc-gia-9-5tr-th-co-3-may-lanh-may-nuoc-nong-rem-bep-lh-pr40979252,40979252
"cho thuê căn hộ 1pn + 1 full nt cao cấp q7 riverside giá 10tr5/ tháng, lh bảo -0931 832 ***xem nhà",10500000.0,53.67,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/c-1pn-1-full-nt-cao-cap-gia-10tr-o-ngay-lh-bao-xem-nha-pr43385719,43385719
"căn hộ như ảnh : 15,5 triệu , 2pn 2wc full nt mới 95%. còn nhiều căn tại chung cư sky garden3,",15500000.0,72.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/-nhu-anh-15-5-trieu-2pn-2wc-full-nt-moi-95-con-nhieu-tai-garden3-pr43961494,43961494
"cam kết giá và ảnh thật 100%- 12triệu, 1pn riêng , 1wc, full nt mới xịn.đầy giỏ hàng 1pn 2pn 3pn",12000000.0,45.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cam-ket-gia-va-anh-that-100-12-5-trieu-1pn-rieng-1wc-full-nt-moi-xin-day-gio-hang-1pn-2pn-3pn-pr44005898,44005898
"giỏ hàng cho thuê midtown phú mỹ hưng 2pn 22 triệu, 3pn 40 triệu nội thất cao cấp nhà mới 100%",23000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-16-5-phuong-tan-phu-19-prj-midtown-phu-my-hung/cho-thang-5-2025-gia-tot-chi-tu-24-trieu-thang-xem-nha-ngay-hom-nay-pr42921610,42921610
"cho thuê căn hộ 3pn, 2wc tại nam phúc - le jardin, giá chỉ: 29 triệu. vị trí view đẹp thoáng",29000000.0,124.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-17-4-phuong-tan-phu-19-prj-nam-phuc-le-jardin/c-3pn-2wc-tai-gia-chi-32-trieu-vi-tri-view-dep-tang-pr43785485,43785485
giỏ hàng cho thuê chung cư dockland 2pn 3pn full nội thất,15000000.0,106.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-tan-phu-19-prj-docklands-sai-gon/gio-hang-cho-dockland-2pn-3pn-full-noi-that-pr43975347,43975347
cho thuê chung cư cosmo city 2pn 2wc full nội thất,13000000.0,72.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-thi-thap-phuong-tan-phu-19-prj-can-ho-cosmo-city/cho-2pn-2wc-full-noi-that-pr43975439,43975439
"chính chủ cho thuê căn hộ ascent lakeside quận 7, dt 93.5m2/ 2pn, có nội thất cơ bản, giá 13 triệu",13000000.0,93.5,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-ascent-lakeside/chinh-chu-c-quan-7-dt-93-5m2-2pn-co-noi-that-co-ban-gia-13-trieu-pr43964305,43964305
cho thuê căn hộ cao cấp midtown m8 2pn full nội thất cao cấp,30000000.0,78.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-16-5-phuong-tan-phu-19-prj-midtown-phu-my-hung/c-cao-cap-m8-2pn-full-noi-that-cao-cap-pr43469981,43469981
chào thuê duy nhất một căn góc 2 view 4pn 132m2 sunshine sky city q7. tầng cao. ntcb. giá thuê 22tr,23000000.0,132.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/chao-duy-nhat-mot-goc-2-view-4pn-132m2-q7-tang-cao-ntcb-gia-23tr-pr43897845,43897845
"cho thuê căn 2pn 75m2 lavida q7, nhà mới hoàn thiện đầy đủ nội thất giá 16tr. lh xem nhà0906 385 ***",16000000.0,75.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cho-2pn-75m2-q7-nha-moi-hoan-thien-day-du-noi-that-gia-16tr-lh-xem-nha-pr44001329,44001329
"cần cho thuê nhanh ch hưng phúc (happy residence) pmh, q7 nhà đẹp, mới, giá tốt. lh:0917 300 ***",17000000.0,82.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-chung-cu-hung-phuc/-c-nhanh-happy-residence-pmh-q7-nha-dep-moi-gia-tot-lh-0917300798-pr30730684,30730684
"cho thuê officetel sunrise city north 40m2, có ban công, giá 10 triệu/tháng, nhà đang trống",10000000.0,40.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-huu-tho-phuong-tan-hung-14-prj-sunrise-city/cho-officetel-north-40m2-co-ban-cong-gia-10-trieu-thang-nha-dang-trong-pr43990867,43990867
"cần cho thuê nhanh căn hộ 2pn-2wc view sông đẹp tại an gia riverside, giá 12tr full nội thất",12000000.0,69.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-le-thi-cho-phuong-phu-thuan-3-prj-an-gia-riverside/-c-nhh-2pn-2wc-view-song-dep-tai-12tr-full-noi-that-pr43833007,43833007
"cho thuê ch 1pn lavida plus, 39m2, 11 triệu vnd, q7, hcm",11000000.0,39.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/cho-ch-1pn-39m2-11-trieu-vnd-q7-hcm-pr43988308,43988308
giỏ hàng căn hộ cho thuê himlam riverside q7. giá 12tr - 14tr - 16tr,16000000.0,112.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/ro-hang-nhieu-c-himlam-gia-12tr-14tr-20tr-pr43495234,43495234
duy nhất căn hộ đẹp mới ch himlam q7. 78m2 2pn 2wc đầy đủ nội thất 14tr/th,14000000.0,78.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/minh-cho-ch-himlam-q7-78m-2pn-2wc-day-du-noi-that-14tr-th-pr43718585,43718585
mình cần cho thuê căn hộ 111m 3pn 3wc giá thuê 16tr đầy đủ nội thất,16000000.0,111.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/minh-c-111m-3pn-3wc-gia-17tr-day-du-noi-that-pr42359979,42359979
himlam q7 dt112m 3pn 2wc đầy đủ nội thất giá thuê 16tr/th. rẻ nhất ở ngay ạk,16000000.0,110.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/-himlam-112m-3pn-2wc-day-du-noi-that-gia-19tr-th-pr43446291,43446291
"cho thuê căn hộ 3pn 165m2, giá tốt 22tr/th miễn phí quản lí, vô cùng rộng rãi",22000000.0,165.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-sunshine-diamond-river/c-3pn-165m2-gia-tot-22tr-th-mien-phi-quan-li-vo-cung-rong-rai-pr43969061,43969061
"cần cho thuê căn hộ green view phú mỹ hưng, 110m, 3pn giá 25tr ms viêm0938 971 ***",25000000.0,110.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-green-view/-c-my-hung-110m-3pn-gia-25tr-ms-viem-pr44011423,44011423
"cho thuê ch him lam riverside, đường d1, q7, 145m2, 3pn, full nội thất đẹp, 24tr -0931 303 ***",24000000.0,145.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/cho-ch-q7-145m2-3pn-full-noi-that-dep-24tr-pr44011193,44011193
"cho thuê căn hộ scenic valley 1, pmh, q7, full nội thất, nhà bao đẹp, 16tr/tháng, lh0918 785 ***",16000000.0,71.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/c-1-pmh-q7-full-noi-that-nha-bao-dep-16tr-thang-lh-pr43988298,43988298
"cho thuê căn hộ scenic valley 1 pmh, q7, 2pn, nhà đẹp, full nội thất, giá thuê chỉ 15tr/tháng",15000000.0,80.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/c-valley1-2-pmh-q7-2pn-nha-dep-full-noi-that-gia-chi-16tr-thang-pr43926580,43926580
cho thuê căn hộ riverside phú mỹ hưng dt 136m2 3 pn giá 30triệu lh0978 585 ***duy mạnh,50000000.0,180.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/c-my-hung-quan-7-dt-180m2-3-pn-gia-50-trieu-lh-duy-manh-pr43865013,43865013
"[thuê] 2pn2wc full nội thất 80m2 gần rmit, tdtu, q7 - căn hộ lavida plus q7 - lh0772 605 ***phụng",17500000.0,80.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-lavida-plus/-2pn2wc-full-noi-that-80m2-gan-rmit-tdtu-q7-q7-lh-phung-pr43993200,43993200
căn góc 2view 2pn - 2wc: 70m2/ 12.5 triệu full nội thất - q7 boulevard - phú mỹ hưng,12500000.0,70.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-phu-my-9-prj-q7-boulevard/cho-cc-2pn-2wc-70m2-tai-12-trieu-hcm-pr41723752,41723752
cho thuê chcc nam phúc pmh q7 dt 124m2-3pn-2wc. giá 29 triệu/th: lh mạnh0909 297 ***,29000000.0,124.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-17-4-phuong-tan-phu-19-prj-nam-phuc-le-jardin/cho-chcc-pmh-q7-dt-149m2-tk-2pn-1p-lam-viec-gia-35-2-trieu-th-lh-manh-pr39576178,39576178
chỉ với 18tr có ngay ch 78m2 2pn2wc view biệt thư fullnt mới100% tại happy residence. lh0902 823 ***,18000000.0,78.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-chung-cu-hung-phuc/chi-voi-20tr-co-ngay-ch-78m2-2pn2wc-view-biet-thu-nt-moi-100-tai-happy-residence-lh-pr40917782,40917782
"cho thuê eco green nội thất cơ bản 2pn, dt 65m2 - 77m2 | xem nhà ngay",13000000.0,65.0,tân thuận tây,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/c-noi-that-co-ban-2pn-3pn-dt-60m2-95m2-xem-nha-ngay-pr43259561,43259561
"cho thuê ch sky 3 phú mỹ hưng q7 nhà 2pn, 1wc, giá 11 triệu/tháng",11000000.0,60.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/cho-ch-3-phu-my-hung-q-7-nha-2pn-gia-10-trieu-pr38612854,38612854
"cần cho thuê gấp căn hộ cao cấp midtown m5, diện tích 135m2 căn góc giá 45 tr/th thương lượng.",45000000.0,135.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/-c-gap-cao-cap-m5-dien-tich-135m2-goc-gia-45-tr-th-thuong-luong-pr44005100,44005100
cho thuê căn hộ happy valley - giá 25 triệu,25000000.0,100.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-phong-9-prj-happy-valley/c-gia-25-trieu-pr43997102,43997102
cho thuê căn hộ 1pn sky garden 3 đầy đủ nội thất,14000000.0,56.0,tân phong,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/c-1pn-3-day-du-noi-that-pr43997422,43997422
"tổng hợp cho thuê sunshine với 2pn2wc ntcb 12tr - full nội thất 15-16tr và nhiều căn 3pn,4pn",12000000.0,70.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-phu-thuan-phuong-tan-phu-19-prj-sunshine-sky-city/c-2pn-2wc-70m2-ntcb-12tr-full-noi-that-15-17tr-em-co-nhieu-lam-a-pr41797549,41797549
"cho thuê căn hộ him lam riverside quận 7, 110m, 2pn, có nội thất, giá 16 triệu, lh:0917 492 ***",16000000.0,110.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/c-quan-7-110m-2pn-co-noi-that-gia-16-trieu-lh-pr43972774,43972774
"cho thuê căn hộ him lam riverside quận 7, 77m, nhà mới decord 100%, giá 20 triệu, lh:0917 492 ***",20000000.0,77.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/c-quan-7-77m-nha-moi-decord-100-gia-20-trieu-lh-pr43959487,43959487
"cho thuê căn hộ reverside pmh. giá: 18 triệu. dt: 98m2, 2pn, 2wc. full nội thất. lh:0962 545 ***",18000000.0,98.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/c-reverside-pmh-gia-23trieu-dt-98m2-2pn-2wc-full-noi-that-lh-pr44007989,44007989
"cho thuê căn 2pn 2wc 65m2 tại sky89, full nội thất chỉ 15 triệu. liên hệ hồng điệp0973 495 ***",15000000.0,65.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-sky-89/cho-goc-2pn-2wc-89m2-tai-sky89-full-noi-that-chi-17-trieu-lien-he-hong-diep-pr44011177,44011177
cho thuê căn hộ riverside residence 3pn.140m2. giá 30 triệu.liên hê0962 545 ***mr nam phong,30000000.0,140.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-riverside-residence/c-river-side-3pn-dt-140m-gia30trieu-lh-nam-png-pr43988539,43988539
"tôi cần cho thuê ch himlam riverside, 78m2, 2pn ,2 wc, có nội thất ,giá 13/th. lh:0762 318 ***",13000000.0,78.0,tân hưng,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-d1-phuong-tan-hung-14-prj-him-lam-riverside/toi-cho-ch-himlam-78m2-2pn-2-wc-co-noi-that-gia-13-th-lh-pr44012802,44012802
"cho thuê 1pn q7 riverside giá 8tr5/tháng tầng trung view đẹp, ở liền được, lh0931 832 ***- bảo",8500000.0,53.67,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/chinh-chu-cho-1pn-gia-8tr-thang-tang-trung-view-dep-xem-nha-lh-bao-pr43283654,43283654
"căn hộ như ảnh đăng- 10,5 triệu có tl, 1pn tách biệt, 1wc full nt , còn nhiều căn đang trống",10500000.0,50.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-dao-tri-phuong-phu-thuan-3-prj-q7-saigon-riverside/-nhu-anh-dang-10-5-trieu-co-tl-1pn-tach-biet-1wc-full-nt-con-nhieu-dang-trong-pr44012696,44012696
cho thuê chcc đức khải 1pn - full view pmh 7tr -0941 261 ***,7000000.0,48.0,phú mỹ,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-phu-my-9-prj-the-era-town/cho-chcc-duc-khai-1pn-full-view-pmh-7tr-pr44010020,44010020
"cho thuê căn hộ 2 phòng ngủ view sông sky 89,hoàng quốc việt,quận 7 giá 13 triệu",13000000.0,72.0,phú thuận,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-hoang-quoc-viet-phuong-phu-thuan-3-prj-sky-89/c-2-png-ngu-view-song-89-ang-quan-7-gia-13-trieu-pr43968364,43968364
chuyên cho thuê quỹ căn hộ cao cấp 3pn scenic valley quận 7 full nội thất cao cấp. lh0936 032 ***,35000000.0,125.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/chuyen-c-quy-cao-cap-3pn-1-quan-7-full-noi-that-lh-pr40403737,40403737
"cần cho thuê nhanh căn hộ midtown sakura, pmh, q7 nhà đẹp giá rẻ nhất dọn vào ở ngay. lh0917 300 ***",23000000.0,89.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-tan-phu-19-prj-midtown-phu-my-hung/-c-nhanh-sakura-pmh-q7-nha-dep-gia-re-nhat-don-vao-o-ngay-lh-0917300798-pr31772647,31772647
"cần cho thuê nhanh 3pn hưng phúc - happy residence, pmh, q7 nhà đẹp, giá siêu rẻ. lh:0917 300 ***",23000000.0,97.0,tân phú,quận 7,,https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-chung-cu-hung-phuc/-cho-nhanh-3pn-happy-residence-pmh-q7-nha-dep-gia-sieu-re-lh-pr39555351,39555351
